industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Industrials,-0.02827928099888136,0.010735002562884342,0.02942967244625121,0.03615657484783002,986800,1205900,1738100,3033500,19.63,0.3,0.68,-14.92,51.34,8.24,0.017918297376495432,254.202,2.4,3.8,168.34666666666666,13.271302644466127,168.3358333333333,1
Technology,-0.17345648436864203,-0.08423085308868516,0.18181804664467266,0.10441755817888178,765300,1094000,3591600,1914400,84.04,0.86,0.67,-4.81,23.55,36.16,0.03638058528265677,261.582,0.08,6.3,41.54,10.466806654821541,41.348749999999995,1
Real Estate,0.01150730850842808,-0.004268687263127974,0.007925905656914308,0.031775649070894266,1053200,1275300,1949000,1949000,21.72,2.13,,,40.09,58.61,0.01928365205717656,283.716,0.08,3.8,44.326666666666675,73.60406091370562,44.495000000000005,1
Consumer Staples,-0.007125844891593114,-0.01505446067556055,0.010068873401485936,0.007452565954249628,740800,738700,1898400,1351300,36.36,1.17,0.28,1.28,9.56,-1.69,0.016782631562053642,287.504,0.33,3.6,96.54666666666667,23.161764705882568,96.43666666666667,1
Consumer Discretionary,0.05281914244463838,-0.007071409610861553,0.021673437547631024,-0.00657878630326859,684800,1386300,1133200,1020700,20.05,0.89,0.7,2.1,2.49,1.55,0.023424384863121584,256.759,2.13,3.5,34.76666666666666,82.49158249158238,34.91166666666666,0
Consumer Discretionary,0.0033940344917704006,0.019464018084560296,-0.0201313320286833,0.01922213810411269,2277100,2452500,2104800,1992500,26.45,,,,25.58,17.88,0.022988756987055596,233.707,0.13,5.7,47.17333333333334,78.72340425531851,47.2,1
Consumer Discretionary,0.03099332692320714,0.007741680971521787,0.013254049947625517,-0.01910310462804421,1080200,326600,1206300,1206300,22.42,0.78,1.0,-0.57,4.96,1.75,0.022217415639264423,246.669,1.16,4.2,38.449999999999996,94.44444444444426,38.55,1
Technology,-0.031366085152294276,0.06740082501648134,0.06074771811133622,0.018562559990471426,14676700,11359300,6773500,9135700,-62.3,0.05,10.0,-3.69,-34.61,30.11,0.04373198828510343,305.109,5.08,3.6,23.673333333333332,15.12605042016803,23.68583333333333,1
Real Estate,-0.06751050793761021,0.0015850323879533308,-0.03762082036583194,0.016537395886276656,3828600,3887800,3861600,3001600,25.72,1.11,,,31.34,43.99,0.020211573007042773,258.678,1.58,3.5,18.18,4.58333333333331,18.1075,0
Industrials,-0.0007686312643448044,0.006835174619105014,0.03760198235059432,-0.009279873097836053,660400,1096100,309000,475000,19.73,0.8,1.24,2.84,7.26,7.06,0.02508887921620059,236.525,0.13,5.0,78.49333333333334,42.572062084257375,78.42166666666668,0
Utilities,0.02525883403981907,-0.0360162430567529,-6.758815912226231e-08,0.023891980800880484,2511600,2641200,2164900,1550400,30.98,1.05,0.75,0.09,2.69,-3.55,0.016650825920938524,240.229,0.37,4.8,58.20000000000001,90.05586592178794,58.235416666666666,1
Health Care,0.028102933660597875,0.019093262474058615,0.006370052907912797,-0.016231421653129453,1612100,1348400,1220900,625400,38.76,0.41,1.55,1.82,16.12,11.88,0.0217128957554436,238.654,0.13,5.2,99.25333333333333,87.94952681388008,99.68375,0
Consumer Staples,-0.01645167676464897,0.019041517703202795,0.015767706174618455,0.00369290583796265,1807000,1600000,1741200,4597600,27.98,2.12,0.42,1.98,8.44,7.05,0.016871977016869908,246.819,1.16,4.3,48.870000000000005,11.428571428571367,48.766875,0
Consumer Discretionary,0.04406709311739552,-0.031232662649334685,-0.01564489291363032,-0.06719836226896193,978700,1617600,1225700,1495400,16.98,6.18,0.8,6.37,20.86,21.67,0.019206593122461337,298.012,3.08,3.7,54.11000000000001,89.7959183673468,54.082499999999996,1
Finance,0.04543367985543707,0.031153427292915363,0.04006920405662973,0.02320050294925887,2704400,3219900,2003000,2813800,-82.66,0.47,,,5.11,-28.16,0.028370760360467095,264.877,0.07,6.1,89.53333333333335,85.96901490792152,89.65875,1
Real Estate,0.054375913497548306,-0.07189786843240879,-0.0037879497001344882,-0.041900280140893496,2876400,3549000,4088100,4635400,54.59,0.77,1.47,4.4,4.41,19.93,0.02026671267490795,260.28,0.09,7.9,27.52333333333333,81.23989218328843,27.740000000000002,0
Consumer Discretionary,-0.12003109932532602,0.020927134730265903,-0.012297276374381017,-0.009074382216165145,8546900,2135500,1490700,1679100,64.09,0.4,0.61,1.7,12.33,17.63,0.020700041136520672,273.567,0.1,5.2,178.25666666666666,4.442238491127913,175.975,0
Energy,0.026865748426331115,0.11666656747030385,0.03537514724834265,0.02657207993444353,11024600,14510200,19314300,21628000,-1.63,0.55,1.98,1.15,-47.84,2.72,0.02137877202900346,246.663,1.16,4.2,13.636666666666668,79.74683544303788,13.666666666666668,1
Technology,0.037502748476804994,0.010907036433513897,0.016749436884283406,-0.0368551605711577,7978100,4608000,4608000,3929300,21.18,3.02,0.72,4.17,5.16,20.22,0.016337255961473365,296.311,0.83,3.6,139.18,93.05891848264723,138.6375,1
Technology,-0.040928729414558815,-0.01721135960947414,0.06508753649989617,-0.04560644276660419,4367600,3590100,3593400,10405500,67.38,-2.52,1.01,3.03,16.84,27.52,0.026042848592667152,296.808,3.08,3.5,49.77000000000001,7.62527233115472,49.49875,0
Telecommunications,0.02750997424521054,0.038630410246859814,-0.05188661155825978,-0.04857468167984547,19312300,24683900,26097200,27786300,13.44,1.33,0.7,2.5,8.07,11.1,0.022788496314438203,256.389,0.05,14.7,34.85,65.67717996289424,35.16083333333333,1
Utilities,-0.055623530011857165,0.011393194228063246,0.000743456039128298,0.03144178190104027,6554200,6602400,3781000,4309200,9.61,-4.9,0.92,14.68,12.42,13.22,0.023713868460852886,257.208,1.55,3.6,39.00666666666666,15.874855156431114,38.885,1
Consumer Discretionary,-0.009433249103005192,-0.05301854022685982,0.013219480515946522,0.03123064413699449,2719000,2814000,2515200,4025700,23.57,3.91,0.68,3.82,35.25,9.77,0.014450489986097543,249.554,1.42,4.0,78.68666666666667,46.89781021897801,78.88666666666666,1
Technology,0.012840633798990702,0.011072657581212382,0.028983493846482196,-0.044756253152656154,197700,240300,342200,246500,29.74,0.9,2.92,0.89,24.67,33.24,0.02238219549545989,264.877,0.07,6.1,317.52666666666664,56.2957795605163,316.40208333333334,0
Health Care,0.04437057532291384,0.006325392200341776,-0.01628831167056411,-0.004554638790393458,24352376,13100838,13074638,9330030,92.95,0.7,0.86,5.52,7.33,7.02,0.016147995839878474,250.546,1.69,4.0,52.76496666666666,82.04715991367449,53.1622625,0
Industrials,-0.013692800393085834,0.02900955283346056,0.0791592706733502,0.017751486211317512,27008400,29265900,98073000,27202200,12.95,0.9,1.24,4.81,16.76,11.0,0.019555263177504143,237.111,0.38,4.9,8.241111111111111,37.89954337899528,8.197499999999998,1
Telecommunications,-0.03262743231590506,-0.11323342073195702,-0.1076591218421687,0.10217183747213057,8881200,11612300,9298100,12246900,-262.53,0.57,2.37,-8.52,-3.82,-12.09,0.05409500102921542,258.115,1.09,4.4,108.22333333333334,31.723423540075075,108.29875,0
Finance,-0.022750098117460028,0.0295966536054734,-0.036678487996983075,-0.01899456218050466,752300,871500,910800,782300,20.79,0.65,,,23.92,34.12,0.016638161721770378,251.989,1.7,4.0,175.11333333333332,0.0,175.18083333333334,1
Consumer Discretionary,0.05069114346025212,-0.014084543225118273,0.025151504691234797,-0.020976107773728433,4944000,4103700,4398300,5752200,-21.99,2.51,1.01,-15.01,2.8,-8.5,0.031008584562503973,240.229,0.37,4.8,22.533333333333328,90.06535947712429,22.54083333333333,0
Industrials,-0.043203167680407585,0.02197686583493739,0.010450131149145921,0.05681200505192673,590800,472600,818000,422500,7.87,0.77,2.75,0.57,19.87,20.0,0.027388553554799328,277.948,0.08,4.2,97.75,35.52602918754083,98.25791666666666,1
Consumer Staples,-0.02103961360137877,0.08797123088274712,-0.02001319162045181,0.010220015914771811,2758800,2958400,5784400,6301600,35.99,,,,23.98,23.49,0.0542706099606407,244.733,0.91,4.4,23.826666666666668,2.1276595744681708,23.816666666666666,0
Technology,-0.18838193124075422,-0.03948396934187995,0.1069799710657687,-0.0194591705611795,1912000,1661700,1479300,1913400,-115.68,1.79,4.59,-11.82,-35.83,-3.51,0.03786907187885919,281.148,0.08,4.0,429.3600000000001,1.3374813218039203,437.59291666666667,1
Industrials,0.030071638152894462,-0.06011654255140227,0.033666246569094775,-0.05520216186334965,813400,657400,1241900,656900,23.15,0.46,2.34,-0.18,19.49,9.45,0.01899982815555953,256.389,0.04,14.7,45.45000000000001,74.95395948434626,45.594166666666666,1
Consumer Staples,-0.07140690585406671,0.004192757597549897,-0.0035315926066256977,0.0386973339427359,1205900,1205900,3523600,10214900,16.12,0.96,0.52,2.78,36.33,16.4,0.021360607006572982,252.006,1.91,3.8,215.54666666666665,6.092607636068237,217.21,0
Consumer Discretionary,-0.02433654840337058,0.06654077759491624,0.08250314368647557,0.02863913476263481,3588100,3512800,3418600,2940900,8.32,0.59,,,12.33,14.93,0.02843401109343078,251.712,2.4,4.0,44.74666666666666,24.28571428571427,44.614999999999995,0
Technology,0.06393345144952804,-0.044861239460074684,-0.07507627277277998,-0.013957365173840155,2350000,3556400,2364400,2450400,30.45,0.04,3.68,-2.25,14.37,22.61,0.030277376427090066,240.628,0.4,4.8,16.53,96.07843137254913,16.585833333333333,1
Industrials,-0.014968304846228875,0.04982161138155476,-0.014778386115249046,-0.028542530520867315,287900,277800,342800,321800,13.32,0.49,1.03,11.04,3.39,12.99,0.026394632160603046,236.916,0.2,4.8,58.26666666666667,34.9397590361448,58.129999999999995,0
Industrials,-0.017890483184295466,-0.005996837051332377,0.042578371141921895,0.011668499500324964,346200,1772900,585800,607700,7.3,0.27,1.17,2.04,318.73,16.46,0.015278052788296912,269.195,0.06,5.8,94.69333333333333,25.820333512641263,94.61500000000001,0
Real Estate,0.021266227880338277,0.007688301340055733,0.007083972533136606,-0.012205267717567959,1890800,1707300,1781500,1531900,33.94,0.84,,,33.34,80.74,0.01954139034332728,251.588,1.7,3.8,62.53666666666667,86.55462184873947,62.62083333333333,0
Health Care,-0.055355569137235244,-0.008478352913326655,0.028610812869023516,0.007243045540513625,1044100,641000,674000,454900,39.25,0.88,1.12,-8.47,0.88,16.68,0.027796620980559093,236.599,0.13,5.4,63.93000000000001,11.913728175282406,63.986666666666665,0
Consumer Discretionary,0.010742113639565752,-0.027770959226980977,-0.0004777827124082774,-0.03233953509823031,1965861,2154820,2468971,3027914,11.78,0.75,,,8.32,6.1,0.02897618320653043,241.729,0.41,4.9,41.04816666666667,44.77929018057568,40.885979166666665,0
Technology,0.09096253780786749,-0.07311306443476155,0.0597259118833675,-0.021525583785140887,3021000,4753400,3591500,2536200,34.33,0.48,0.87,2.75,20.33,28.01,0.028171749048125257,256.394,0.05,13.2,112.21333333333332,66.955153422502,110.79,1
Utilities,0.037911490537784115,0.06030717731528018,0.023733198462141877,0.047715385946189716,3384600,2982800,2016800,1494000,-88.92,1.13,0.36,2.7,13.94,-27.49,0.01669537103162137,256.571,2.41,3.7,69.54333333333334,79.37500000000038,69.25333333333333,1
Health Care,0.019694638507722996,-0.026760349500236643,-0.004917161131793201,-0.06237476190588156,1091100,987900,1040600,1667000,-53.87,2.38,0.48,-5.43,0.63,3.12,0.02132823302038409,238.316,0.15,5.1,51.123333333333335,74.1935483870969,50.90708333333333,0
Real Estate,-0.007497053986612142,0.01936412805661536,-0.007917044056308869,0.017653684511573568,822800,821000,2019600,588000,39.25,1.98,,,24.48,38.5,0.017888888937043,244.955,1.16,4.3,43.051666666666655,23.03664921465989,43.02229166666666,0
Consumer Discretionary,-0.03051495841470788,0.0006361711543070311,0.0047295807402609165,-0.01967418088700982,176500,180900,161400,177800,22.93,0.34,0.56,2.64,10.95,11.39,0.02401309135467985,257.346,1.83,3.6,76.92333333333333,14.574898785425077,76.85833333333333,1
Energy,0.002854234780430257,0.009606399294767249,0.04588083517412895,-0.006983902630409992,3166800,3479300,3337900,3648100,19.88,0.32,1.17,7.53,0.92,1.42,0.378246983306132,234.722,0.12,5.5,31.126666666666665,54.95867768595042,31.350833333333334,1
Industrials,0.01059132940258061,0.033759170899389464,0.024682075170352726,-0.07729464747301412,172653,143029,178455,124909,49.27,1.27,0.55,2.91,-7.29,19.05,0.020446216034203733,283.716,0.08,3.8,54.1247,45.151551130485,53.8845125,1
Finance,-0.07632420725782754,0.04305449891405394,0.022000739183491252,-0.015529080026842059,58357700,66832400,127409500,61186900,11.59,1.73,,,21.83,-160.49,0.02420431514502633,260.388,0.09,6.9,24.03666666666666,17.073170731707275,24.0325,1
Finance,-0.0436508356841541,-0.012625114228335649,0.16539824417810348,-0.12165797163622091,2294800,1829500,1440600,1101000,-18.67,3.57,,,,,0.02101085833229252,256.389,0.05,14.7,21.519999999999996,43.31550802139041,21.675,1
Technology,-0.004396664791907301,-0.044563504946900846,-0.007159730119052707,-0.012527006753102242,355900,652200,488200,287100,30.22,1.35,0.91,2.77,30.27,9.58,0.019525950933304132,269.195,0.06,5.8,272.7433333333334,39.8867193322404,272.39250000000004,1
Industrials,0.1249092295081728,-0.018881264137343968,-0.03006230821064887,0.08715254650073329,1687000,2904300,2588000,7596800,-39.77,1.59,1.49,,4.31,8.5,0.021931467049606322,246.669,1.16,4.2,30.760000000000005,100.0,30.597083333333334,0
Finance,-0.05447011946660153,-0.005103274046021296,-0.002665422006676308,-0.050402844633538,975000,1117200,1163800,855600,20.27,0.67,0.87,-5.89,4.67,24.9,0.01635849870834346,236.916,0.36,4.8,39.51666666666667,3.8461538461538325,39.358333333333334,0
Finance,-0.022401655024791495,0.016146016295654604,0.034784858558096245,-0.01430896875542867,480700,508600,807800,714800,8.28,0.21,20.25,9.45,46.99,54.91,0.02281213455957851,296.276,1.58,3.5,37.59,30.151843817787494,37.61083333333333,0
Industrials,-0.02590884300709159,0.015710860427713896,0.0007860747162349154,-0.07535748596490867,4147200,2523900,3776300,2446900,34.05,0.58,0.29,-38.59,32.1,21.87,0.018381328485077144,289.109,0.33,3.6,73.64333333333335,56.89767542906796,74.50291666666666,0
Finance,-0.06976765588082363,-0.08148722561721441,-0.03878296455259287,-0.008295712246480335,9794300,12940800,12940800,9374000,16.59,0.68,,,19.37,26.12,0.014629422943578597,236.916,0.37,4.8,22.05,0.0,22.060833333333335,0
Real Estate,0.008073409603879967,0.02610270557052584,-0.0026812653759689803,-0.01553018451922045,1049800,625700,395000,465500,284.59,1.49,0.62,-13.66,-3.69,-12.94,0.045953002746364734,240.229,0.37,4.8,332.86999999999995,46.35169136147605,332.1058333333333,1
Technology,-0.09833251891298067,0.11658250923837749,0.0909263646123542,0.07532146356979809,5301300,6710500,6710500,8424900,17.5,1.25,2.95,-19.2,33.54,17.45,0.05439797217016817,256.394,0.05,13.2,57.56999999999999,18.935468676401303,58.58083333333333,0
Consumer Discretionary,0.057142823607057004,-0.020030159359531806,-0.10573956196811347,-0.03449564489627925,1504700,1563600,2455100,4286200,-14.59,1.75,0.16,0.08,3.14,-1.16,0.02634284533320013,256.558,2.13,3.7,94.34999999999998,87.32363794226184,94.78541666666666,0
Industrials,-0.011441568510520592,0.0018854223405913278,0.019059536797295117,0.019429860946980418,155500,177100,243700,293600,30.86,0.48,1.81,0.36,14.58,21.0,0.017953779977357757,246.524,1.17,4.1,132.09333333333336,15.439429928740864,131.87,0
Industrials,0.012716943094213201,0.012376879862402082,-0.002010978534939581,-0.11851598478875579,722700,848200,687900,893100,30.44,1.1,0.93,1.43,1.67,5.96,0.019833856396521746,248.991,1.42,4.1,184.34666666666666,89.44000000000007,184.23666666666668,0
Industrials,0.039058639994232966,0.03861646415347736,-0.0003899936626029827,0.038466696386884214,207344,307656,209687,238750,38.38,0.39,1.13,-1.61,11.67,19.08,0.025901740244256337,245.519,1.16,4.4,52.5504,86.07498087222663,52.624,1
Industrials,-0.025455263121564008,-0.023043572842501133,0.11130855219941033,-0.051695247698386404,3186900,3395400,4733600,2999600,-15.28,1.56,0.89,8.05,-2.69,15.74,0.03467508254932082,259.101,0.1,10.2,42.623333333333335,32.7849237212085,42.46541666666667,0
Finance,0.025026328913841753,-0.006742860452946807,0.011068702791288909,0.008554031880928141,465600,285900,259300,292500,12.77,3.46,,,27.51,144.55,0.016089504127196206,243.603,0.66,4.6,76.85000000000001,96.97648376259787,76.74875,1
Industrials,-0.006284035182697411,-0.04831711366157151,0.02233081216980292,-0.01890925414031745,1275091,1236739,1236739,2079017,28.3,0.41,1.19,-1.03,20.24,22.62,0.02194196158151515,296.797,4.33,3.5,230.4850333333333,32.357119259993375,230.32770833333333,1
Real Estate,0.029651800564473686,0.03578462723430204,0.011543434929491241,0.00847927203921129,649100,617300,551200,649900,36.45,1.07,,,29.77,-40.54,0.023447303865132198,238.316,0.14,5.1,75.24333333333334,96.53543307086618,75.28166666666667,0
Health Care,2.4214706963705786e-07,0.004871482519285064,-9.375313000420511e-05,0.0023476227870369015,814200,516400,516400,795700,21.6,0.8,1.38,2.91,10.35,12.29,0.01973100074432929,246.819,1.16,4.3,107.61666666666669,48.23008849557524,107.46666666666667,1
Technology,0.025480987096841257,0.019185978993528034,0.03165833728172961,-0.0023456683252788815,5340800,6634300,6932500,8085200,807.55,0.24,0.9,1.89,-1.17,30.65,0.02692655494478914,303.363,4.83,3.4,197.82333333333335,64.69753414937016,197.0925,0
